Sample_Name,60_20-50,005-organic_0-20,003-organic_20-50,004-organic_20-50,003-organic_0-20,004-organic_0-20,91_0-20,002-sand_0-20,95_0-20,51_0-20,005-organic_20-50,009-sand_20-50,99_0-20,61_20-50,60_0-20,51_20-50,16_0-20,4_0-20_3,55_0-20,95_20-50,001-sand_0-20,009-sand_0-20,003-organic_20-50,79_0-20,5_0-20,79_20-50,80_0-20,55_20-50,20_20-50,001-sand_20-50,80_20-50,91_20-50,16_20-50,24_0-20,4_0-20,24_20-50,60_0-20,002-sand_20-50,4_20-50,5_20-50,72_20-50,99_20-50,20_0-20,72_0-20,61_0-20
spectral_data.1927.55928766028,47.53012984,36.68505812,34.95055001,49.79839865,42.95903637,45.24489811,40.62070443,41.50167211,36.51486886,58.34665095,45.30597473,54.88876725,47.41875455,50.85427356,50.02281545,54.27474368,47.1819729,46.43045451,45.58520584,38.75584429,56.69841546,52.7447727,48.98581293,34.08875492,48.68626077,47.46269952,44.58090922,56.44974733,45.86791854,52.22468358,52.89307647,51.34605841,51.39208357,50.41708965,48.89329388,54.54223674,45.44587096,52.52676757,42.79425727,45.01882095,53.09971665,47.99241342,39.1238965,48.94150377,49.9787563
spectral_data.1922.51332292629,46.87754741,36.56811816,34.84486524,49.62607234,42.9373145,45.16501383,40.15309697,41.13400022,36.11421018,58.0163818,45.08824986,54.28190713,46.94357189,50.20162893,49.69609498,53.85173458,46.69859646,45.96558067,45.36478077,38.1696954,56.40612819,52.46159382,48.74842012,33.70983864,48.19247433,46.58622567,44.10458736,56.12822843,45.31387451,51.62946986,52.00769451,50.49697949,50.66495382,49.96987827,48.41427751,53.8448748,45.14861533,51.84157769,42.07757486,44.40817828,52.64371649,47.12287838,38.75190043,48.67651456,49.61036314
spectral_data.1917.49370786725,46.41809075,36.56544211,34.88658253,49.59714416,43.09774788,45.21372487,39.87968982,40.92326981,35.85390753,57.86564364,45.00830228,53.88708607,46.65247191,49.7487834,49.51833749,53.63256599,46.43550807,45.70607618,45.29332009,37.79387248,56.27188397,52.31219198,48.63804083,33.4681721,47.87862975,45.93304979,43.81606055,55.96086003,44.95318117,51.23632305,51.34818699,49.88133352,50.16181402,49.68488339,48.12559946,53.37046342,44.96778249,51.34024792,41.57901732,43.98319222,52.33429577,46.49259501,38.52692804,48.53463219,49.40696406
spectral_data.1912.50023662639,46.32196342,36.72094163,35.12974978,49.77782568,43.47912707,45.42220809,39.93592686,40.96979355,35.84365532,57.99006199,45.13300266,53.86255808,46.6729817,49.67318297,49.57663268,53.74451659,46.53278093,45.78370049,45.44347726,37.8095005,56.37253683,52.37049194,48.73706447,33.46866491,47.87596784,45.7334888,43.85249657,56.03706712,44.92971772,51.20622363,51.14476489,49.715543,50.06854524,49.67430362,48.15623888,53.29376467,44.97447935,51.19806706,41.49525503,43.90642968,52.29015921,46.34141838,38.54971268,48.59199772,49.4745364
spectral_data.1907.53270548573,46.70179636,37.04958565,35.59477238,50.19946138,44.07910112,45.789763,40.4019155,41.32771666,36.15003653,58.4347385,45.49178437,54.30041602,47.07597152,50.09315408,49.91550466,54.2604922,47.06724321,46.27014997,45.85019129,38.34442245,56.7387681,52.67168342,49.09616089,33.77627909,48.25863733,46.15006769,44.29748428,56.40337458,45.32601396,51.63839253,51.56120606,50.14260426,50.49965933,49.99776415,48.57564566,53.71733012,45.20541874,51.53470243,41.96077611,44.28479151,52.58673787,46.84031032,38.87691717,48.89328719,49.87418088
spectral_data.1902.59091283837,47.56547751,37.52646526,36.25415017,50.83947838,44.84637752,46.2781404,41.26547119,41.97930332,36.76629529,59.17087985,46.06002279,55.18622435,47.84228965,51.01741012,50.5151095,55.16464299,48.01492608,47.14216012,46.49198885,39.41784385,57.33813111,53.19421228,49.70942501,34.38668217,49.00880732,47.21069562,45.14226668,57.04073046,46.12540899,52.52678513,52.62810577,51.17229967,51.4491364,50.63448214,49.36094179,54.62659277,45.64617357,52.36445992,42.99128639,45.12311283,53.22447434,48.0199798,39.49412875,49.42998876,50.59280752
spectral_data.1897.67465916116,48.80470322,38.09026223,37.03504191,51.62164096,45.69071379,46.81993781,42.41758429,42.83466638,37.60805501,60.0988981,46.76176014,56.39646374,48.86171663,52.33231457,51.2921463,56.34874173,49.24953487,48.28051746,47.2921095,40.92110371,58.08088613,53.86201402,50.50911524,35.22100226,50.01486878,48.7876432,46.27921143,57.86484666,47.20978307,53.75371306,54.22093821,52.66770022,52.78403818,51.48483006,50.39762538,55.88682413,46.23261617,53.58251316,44.46753824,46.31310162,54.12292376,49.7466359,40.3141356,50.13695409,51.5396559
spectral_data.1892.78374698792,50.2234001,38.65519424,37.83303297,52.43135858,46.49868623,47.33142473,43.67851798,43.75299674,38.53386973,61.07102512,47.48598547,57.73085341,49.95970934,53.830937,52.11889659,57.6370716,50.57168033,49.49770223,48.13495781,42.64351761,58.84045823,54.56193409,51.37994933,36.1447408,51.09852669,50.63248391,47.52692364,58.74569297,48.38902253,55.12017444,56.09450677,54.38299413,54.28040271,52.39575039,51.50795905,57.27901093,46.86693362,54.99296314,46.16700033,47.66109475,55.14183455,51.75712228,41.19773633,50.90651675,52.56705037
spectral_data.1887.91798088297,51.5816438,39.14273391,38.54680413,53.15400678,47.18046527,47.74877272,44.84768438,44.58572539,39.38582708,61.93974779,48.12468048,58.96886516,50.95208774,55.26061447,52.86295542,58.83392222,51.77068706,50.59679524,48.90110689,44.31281235,59.49907377,55.18147467,52.18985727,37.00395088,52.07205943,52.42586634,48.68092873,59.54682097,49.46020827,56.39967395,57.92760246,56.02154682,55.68317029,53.21071837,52.50794566,58.56343637,47.44634032,56.35087016,47.81034259,48.93588896,56.11342349,53.71063407,41.99714681,51.61789759,53.51277906
spectral_data.1883.07716741508,52.71305412,39.50700005,39.11325651,53.7184874,47.68869427,48.04093764,45.79288625,45.23870513,40.0607857,62.61461537,48.61266268,59.96813795,51.7235364,56.44622031,53.44066953,59.80872166,52.71337298,51.45411608,49.51371074,45.73186401,59.98911402,55.65227606,52.84899036,37.69583586,52.81904078,53.94179286,49.60622099,60.18139204,50.29678096,57.4434777,59.48882602,57.38144091,56.8247268,53.83455344,53.28397655,59.58728566,47.90538655,57.48482169,49.2011848,49.98039762,56.92217256,55.36389093,42.61950699,52.1904361,54.27119207
spectral_data.1878.26111513187,53.53441906,39.73625703,39.50970844,54.10060751,48.01794745,48.20847973,46.45676694,45.67601927,40.51609546,63.06478045,48.92978948,60.66901327,52.23230952,57.30105564,53.82036547,60.50217934,53.34982002,52.02462815,49.94114076,46.79313831,60.29368368,55.9520963,53.31588,38.17459547,53.29956303,55.06197937,50.24507505,60.61490831,50.8532825,58.18677828,60.65098397,58.36497097,57.63093962,54.23543248,53.79597076,60.28913066,48.21712597,58.30700765,50.2368566,50.72043729,57.509895,56.5872916,43.03051924,52.5879458,54.79781154
spectral_data.1873.46963453456,54.04871843,39.84850519,39.75056344,54.31886002,48.19637361,48.27584266,46.85502364,45.91641345,40.76783757,63.3133116,49.09630015,61.09003343,52.50497761,57.83015037,54.01908163,60.92541714,53.70818956,52.33674071,50.19449832,47.48752124,60.4392883,56.10019296,53.59812132,38.45116953,53.544281,55.78257746,50.6158233,60.86199527,51.15893264,58.64579955,61.40022827,58.97935982,58.11786103,54.43818653,54.07072939,60.6929513,48.39030848,58.81715049,50.91289738,51.16555982,57.87690603,57.37342164,43.25039227,52.81843456,55.10712299
spectral_data.1868.70253805308,54.32352432,39.88003182,39.87498623,54.4191488,48.27059623,48.27908475,47.0544895,46.015128,40.87250735,63.41802479,49.15798054,61.30261323,52.61243305,58.10701742,54.08676059,61.14033542,53.86795247,52.46679934,50.31458681,47.88393046,60.47797642,56.14217428,53.73917411,38.57671302,53.62841199,56.18643029,50.78943905,60.9700281,51.28997563,58.89173532,61.81384927,59.30887419,58.36489174,54.50381984,54.17858707,60.88022082,48.45869757,59.08216386,51.30022845,51.38637109,58.06798688,57.80991712,43.3350101,52.92170137,55.25401815
spectral_data.1863.95964002166,54.45388175,39.87038579,39.92968481,54.4536972,48.2883173,48.25245943,47.13999707,46.03800875,40.89942449,63.44535731,49.16600826,61.39493693,52.63657952,58.23378842,54.08354575,61.22881193,53.92245026,52.50347776,50.3530573,48.08952195,60.46505698,56.12968338,53.79664831,38.61701813,53.6365307,56.3946182,50.85444772,60.996754,51.33288539,59.01345446,62.0150564,59.46898213,58.47409506,54.50164938,54.2010198,60.94993295,48.46520732,59.19936764,51.50463263,51.47762943,58.14834981,58.02926089,43.34980639,52.94991225,55.30720009
spectral_data.1859.24075665467,54.52431694,39.84942999,39.95317009,54.46255955,48.28452974,48.2186908,47.18273082,46.03769754,40.90478339,63.44712822,49.15922089,61.43918864,52.64055097,58.30049561,54.0585811,61.26241579,53.9450546,52.51569356,50.35456285,48.20618858,60.44068713,56.1026322,53.82048703,38.62771664,53.63170528,56.51664765,50.88348574,60.98981013,51.35262716,59.08353469,62.12279187,59.56095536,58.5316479,54.48483511,54.20182149,60.98227974,48.44697999,59.25781743,51.62452062,51.52149212,58.17868586,58.15506634,43.34629711,52.94835545,55.32416564
spectral_data.1854.5457060229,54.58395881,39.83102114,39.96687274,54.46456909,48.27562457,48.18589608,47.22151428,46.04036843,40.91672029,63.44831814,49.15504528,61.47345235,52.65311156,58.35860326,54.03772646,61.28326437,53.97094726,52.53534349,50.34589121,48.29937134,60.42134759,56.07991535,53.83898518,38.63916552,53.63998123,56.61760121,50.91359798,60.97510579,51.37689895,59.13918693,62.21474303,59.64300503,58.58485577,54.47797161,54.21164888,61.01832919,48.42622721,59.31168853,51.72179844,51.56411776,58.19783692,58.26415636,43.34922495,52.94289388,55.33610384
spectral_data.1849.87430803018,54.64093387,39.81366699,39.9742906,54.45839974,48.26108493,48.15009175,47.26074669,46.04536095,40.93462596,63.44726376,49.15011666,61.50104151,52.66986183,58.41544585,54.02227457,61.30010158,53.99791933,52.55835988,50.33388987,48.38821516,60.40187333,56.05991212,53.85613474,38.6546616,53.65322259,56.71138243,50.94515707,60.95634829,51.39947545,59.18254064,62.31302586,59.72405413,58.63849919,54.47716708,54.22774132,61.05859423,48.40755729,59.37205447,51.81313669,51.61114325,58.21679181,58.37520907,43.35678366,52.93748578,55.34652478
spectral_data.1845.22638439036,54.67613329,39.78775285,39.96806549,54.43285307,48.2317007,48.10229173,47.28378892,46.03662976,40.94135195,63.42762334,49.13008281,61.50538423,52.66886105,58.449572,53.99837803,61.29953952,54.00351503,52.56118994,50.31206641,48.45782325,60.36649076,56.02958964,53.8600159,38.6607371,53.6463837,56.77797252,50.95690763,60.92387016,51.39780843,59.1963141,62.3971167,59.78088954,58.67091621,54.4629206,54.22842917,61.07966292,48.38341841,59.41934215,51.88277696,51.64185862,58.22576025,58.46486218,43.35223932,52.921446,55.3416568
spectral_data.1840.60175860462,54.66328374,39.74347054,39.93855539,54.3776467,48.17790197,48.03474218,47.27014984,45.99660974,40.91824051,63.37200311,49.08054616,61.46758038,52.62845797,58.43276784,53.94908546,61.26195856,53.96476913,52.51996083,50.26972415,48.48060916,60.30033192,55.97497689,53.83465712,38.64094179,53.59664934,56.78902489,50.92516106,60.86580687,51.35204585,59.16256921,62.42814587,59.78189991,58.65446224,54.41429888,54.18982413,61.05408057,48.34162232,59.42316251,51.90318824,51.62911751,58.20640293,58.49482094,43.31757534,52.88013231,55.30420995
spectral_data.1836.0002559391,54.59517454,39.67963109,39.88451526,54.2950905,48.09920911,47.94756569,47.2155273,45.92231351,40.86201572,63.2782585,48.99999653,61.38640698,52.54673696,58.35824369,53.8689917,61.18185307,53.88011173,52.43199113,50.20333231,48.44533341,60.20249861,55.89305607,53.77528397,38.59158752,53.50350582,56.73903535,50.84615628,60.78074476,51.26429121,59.08340239,62.38475413,59.71762056,58.58131966,54.32584486,54.10579132,60.97419876,48.27579239,59.3697618,51.86351506,51.56435829,58.14936025,58.44890551,43.24899532,52.80876979,55.22994054
spectral_data.1831.42170340295,54.48995596,39.60413052,39.81458153,54.19858473,48.00442933,47.84798688,47.13477652,45.82726613,40.78648222,63.16096166,48.90061549,61.27955342,52.44197652,58.24669649,53.76773554,61.0728395,53.76972351,52.31668838,50.1196591,48.36695781,60.0860418,55.79316263,53.69198506,38.52433438,53.38750769,56.65074374,50.73846239,60.67903911,51.1558925,58.98004819,62.28039784,59.60858921,58.46946797,54.21046148,53.99141625,60.85676927,48.19015624,59.27261705,51.77930515,51.46400356,58.06229908,58.34635822,43.15868701,52.7163975,55.13072978
spectral_data.1826.86592972662,54.37679504,39.52781422,39.7409299,54.10322296,47.90510761,47.74500931,47.04949331,45.73088008,40.71091,63.04041297,48.7990829,61.17028419,52.33823079,58.13020838,53.6616521,60.95691733,53.65976928,52.20022929,50.03015432,48.27339664,59.96824812,55.68904698,53.60127508,38.4562422,53.27430854,56.55692395,50.62839606,60.57480972,51.05141122,58.87782411,62.14960365,59.48867143,58.34810217,54.08852841,53.87050181,60.7285288,48.09529863,59.15985035,51.67943536,51.35550491,57.96295906,58.2248222,43.0645625,52.61849857,55.02483393
spectral_data.1822.33276534048,54.28179459,39.4591273,39.67372069,54.01862336,47.81053856,47.64570604,46.97699556,45.64899705,40.64987182,62.93307176,48.70879557,61.07641876,52.25338414,58.03648901,53.56560327,60.85378319,53.56932019,52.10276407,49.94535721,48.19138856,59.86266764,55.59214972,53.51821653,38.40068402,53.18191707,56.48362334,50.53719263,60.4789706,50.96672831,58.79417514,62.03116244,59.38899192,58.244079,53.97843499,53.76433213,60.61372373,48.00322376,59.06032654,51.59244489,51.26386618,57.87074969,58.12199557,42.98159625,52.52954261,54.92824078
spectral_data.1817.82204235384,54.21530564,39.400204,39.61645183,53.94472897,47.72397816,47.55268156,46.92196568,45.58629668,40.60569197,62.84394686,48.63365937,61.00226153,52.1905541,57.97501147,53.48572008,60.77120659,53.50124264,52.02899061,49.86983509,48.13312713,59.77304808,55.50622207,53.44916905,38.36020689,53.11229236,56.43689219,50.47096653,60.39385389,50.90202814,58.73075705,61.94913597,59.32335962,58.16972372,53.88848718,53.68219916,60.52341239,47.92188772,58.98938433,51.53290339,51.1995125,57.79732729,58.05729778,42.91507277,52.45593302,54.84732452
spectral_data.1813.33359453416,54.16843674,39.34637328,39.5651732,53.87297545,47.64214733,47.46382521,46.87572333,45.53504305,40.56822153,62.76524804,48.56715766,60.93841208,52.13807285,57.93380534,53.41709007,60.70236622,53.44260953,51.96776772,49.80072326,48.09204974,59.69258595,55.42645584,53.38990941,38.32592382,53.05231123,56.40195246,50.41964353,60.31283663,50.8442184,58.6749258,61.90276676,59.28370525,58.11892311,53.81436789,53.61855811,60.45255984,47.85180335,58.94248913,51.49619019,51.15483238,57.74140045,58.02468884,42.85969211,52.39352365,54.77728523
spectral_data.1808.86725728669,54.1200867,39.28931277,39.5116593,53.79204445,47.55817506,47.37434143,46.82309863,45.48041366,40.52158454,62.68192655,48.49696169,60.86891451,52.07734089,57.88785509,53.34740003,60.63116906,53.37380967,51.90020832,49.73029973,48.0494567,59.60864901,55.34313112,53.32938366,38.28341802,52.98279053,56.35418512,50.36452124,60.22491609,50.77625123,58.60869013,61.87039387,59.24742094,58.07306802,53.74330335,53.55810404,60.38581703,47.78683788,58.89992714,51.46395187,51.11062784,57.690748,57.99962355,42.80435076,52.33100382,54.70672306
spectral_data.1804.42286763428,54.0500393,39.22196946,39.44875387,53.69487447,47.46623005,47.27981285,46.75240872,45.40927126,40.45393171,62.58085127,48.41245868,60.78132103,51.99398932,57.81419991,53.26432292,60.5422482,53.28064527,51.8113361,49.65110292,47.9871929,59.51031502,55.24780525,53.25687287,38.22146211,52.89006939,56.27515614,50.28976937,60.12142877,50.68783524,58.51993096,61.82373,59.19149675,58.01259452,53.66202473,53.48520287,60.30766697,47.71817218,58.83895129,51.41609344,51.04801379,57.62959875,57.95480989,42.73932196,52.25662502,54.62501222
spectral_data.1800.00026419762,53.9501111,39.14199649,39.37421749,53.58219095,47.36448808,47.17806247,46.66223915,45.31687684,40.36412021,62.45783859,48.31039471,60.67330677,51.8854608,57.70444853,53.16190477,60.42943952,53.16223615,51.69816042,49.56006043,47.89858972,59.39394462,55.13781133,53.16782273,38.13853839,52.77328657,56.16371056,50.19091745,60.00095247,50.58085925,58.40915776,61.7433142,59.10451481,57.92688847,53.56332039,53.39168447,60.21043838,47.63885297,58.74600163,51.34191151,50.95856352,57.54697061,57.87527535,42.6612633,52.1646046,54.5281594
spectral_data.1795.59928717568,53.82832296,39.05271543,39.29186623,53.46184141,47.25593525,47.0698217,46.56206979,45.20906998,40.2625905,62.31997141,48.19665872,60.55339908,51.76220911,57.56930203,53.04359934,60.29905889,53.03121652,51.57087958,49.46004771,47.7921695,59.26505765,55.01765901,53.06601266,38.04395962,52.64434345,56.03691492,50.07654438,59.87028918,50.46765025,58.28876653,61.62859337,58.99204708,57.8188977,53.44926908,53.28045209,60.09743594,47.54734989,58.62376212,51.24551925,50.84839644,57.44255296,57.76572684,42.57427489,52.0580375,54.42047414
spectral_data.1791.21977832646,53.70436897,38.96105692,39.20925478,53.3441818,47.1463504,46.95774883,46.46674751,45.09879226,40.16611746,62.18193506,48.08314089,60.43560795,51.64199138,57.4328207,52.9202198,60.16634235,52.90664315,51.4470659,49.35812878,47.68671561,59.13529828,54.89654075,52.96095734,37.9533467,52.52105935,55.92076659,49.96297457,59.74116895,50.36321749,58.17582059,61.49702189,58.87223145,57.70205517,53.32923422,53.16274966,59.97945783,47.44780769,58.48923749,51.14268165,50.73408588,57.32661402,57.64669172,42.48645127,51.94707005,54.31143857
spectral_data.1786.86158094801,53.5997549,38.87416769,39.13376653,53.23649718,47.04118439,46.84515425,46.38809679,44.9998015,40.08941281,62.0589991,47.98189257,60.33174124,51.5410321,57.32068202,52.805074,60.04791242,52.80368961,51.34243884,49.26185406,47.60122493,59.0169419,54.7838828,52.86282945,37.88100499,52.41744036,55.83596256,49.86532422,59.62479922,50.27626672,58.08251009,61.37530438,58.76616004,57.59301616,53.21499045,53.05212896,59.86821744,47.34820666,58.36577681,51.05234225,50.63386228,57.21561216,57.54352704,42.40462631,51.84378861,54.21018973
spectral_data.1782.5245398598,53.52110962,38.79408581,39.06655301,53.13697452,46.94106393,46.73381338,46.32466595,44.91626681,40.03328155,61.95500167,47.89553801,60.24150162,51.46129955,57.24029236,52.70406637,59.94872741,52.72095013,51.25827836,49.17322783,47.53946585,58.91333867,54.68199348,52.77453065,37.82842349,52.33216744,55.78011414,49.78544507,59.52312944,50.20116939,58.00567325,61.27924287,58.68157535,57.49898724,53.11183461,52.95400236,59.7668079,47.25438688,58.26598542,50.98174371,50.55336236,57.12035931,57.46689144,42.3285007,51.75306413,54.11811744
spectral_data.1778.20850138421,53.46134983,38.71880819,39.00410958,53.03925491,46.84341162,46.6244867,46.26680391,44.84403453,39.98866404,61.86410092,47.81891069,60.15683857,51.39444923,57.18240989,52.61540508,59.86305652,52.64666095,51.18569734,49.08964003,47.49256856,58.82018836,54.58751549,52.69266125,37.78723353,52.25439983,55.73585425,49.71535511,59.43110036,50.12584309,57.9334435,61.20812279,58.61286489,57.41701925,53.01817072,52.86544834,59.67087205,47.16753758,58.18811633,50.92570703,50.48623915,57.04175968,57.41121718,42.25310485,51.67201419,54.0307456
spectral_data.1773.91331332847,53.40469658,38.64416823,38.94058999,52.93656592,46.74438435,46.51743891,46.2024681,44.77389963,39.94168317,61.77433382,47.74216755,60.06705034,51.32679562,57.12711081,52.53159746,59.77847891,52.5656828,51.11116457,49.00602024,47.44492707,58.72820768,54.49368593,52.61045198,37.74354222,52.17028718,55.68056031,49.64264465,59.33958525,50.03891258,57.85220153,61.14744656,58.54607839,57.33754836,52.92754956,52.77813338,59.57252721,47.08446033,58.11884468,50.87091002,50.41885993,56.97160378,57.36008575,42.17259986,51.5924067,53.94131794
spectral_data.1769.63882496669,53.3363873,38.56706341,38.87177477,52.82643643,46.64205728,46.41327177,46.12517198,44.69766456,39.88158876,61.67491852,47.65684122,59.96586727,51.24745893,57.05558582,52.44468179,59.68372294,52.46894026,51.0247516,48.91866546,47.38400339,58.62874922,54.39480028,52.52272341,37.68540387,52.07145643,55.59974421,49.55844407,59.24063431,49.93699893,57.75481895,61.07898367,58.46842606,57.25143536,52.83348883,52.68433441,59.4665242,47.00023235,58.04177408,50.80451958,50.33880048,56.89789024,57.29718737,42.08478779,51.50588576,53.84564717
spectral_data.1765.3848870223,53.25069964,38.48735526,38.79757661,52.71231849,46.53795878,46.3129547,46.03799852,44.61263765,39.80628145,61.56202803,47.56040669,59.85518799,51.15381359,56.96013088,52.35082743,59.57506847,52.35864018,50.92529021,48.82777811,47.30741673,58.51835029,54.28937687,52.42917753,37.6086379,51.95961775,55.4949528,49.46237597,59.13145816,49.82672956,57.64449892,60.99139203,58.37583567,57.15553601,52.7333451,52.58171527,59.35397943,46.91155484,57.94639554,50.72173049,50.24173884,56.81162359,57.21583791,41.99300248,51.40870181,53.74497592
spectral_data.1761.15135165061,53.1530924,38.4077344,38.72189147,52.60126554,46.43634607,46.21686922,45.95178371,44.52240956,39.7225565,61.44043364,47.45740664,59.74368049,51.05182464,56.84738202,52.25200448,59.45815904,52.2465956,50.82001976,48.73745199,47.22358546,58.40007403,54.18070126,52.33440744,37.51832703,51.84501316,55.3823155,49.36221929,59.01529909,49.72061519,57.53257582,60.88575285,58.27450334,57.05389692,52.62917693,52.47427479,59.24159824,46.81863498,57.83291028,50.62793746,50.13311117,56.71134342,57.1219165,41.90428445,51.30353792,53.64502038
spectral_data.1756.93807242173,53.0559557,38.33165849,38.65002423,52.49951684,46.34176284,46.12406292,45.87858651,44.43398462,39.64160853,61.32034821,47.35648883,59.64137924,50.95171154,56.73358151,52.15423229,59.34429318,52.1469652,50.71930623,48.65297608,47.14599044,58.28134647,54.0745177,52.24466714,37.42566848,51.73990871,55.2826511,49.26859527,58.8989205,49.62907893,57.43131494,60.77405249,58.17653664,56.95463273,52.52598141,52.36965481,59.13745335,46.725098,57.71122604,50.53529905,50.02416838,56.60351922,57.02932345,41.8250055,51.19745553,53.55195912
spectral_data.1752.74490430367,52.96993232,38.26030777,38.58475058,52.40774037,46.25551676,46.03135121,45.8235022,44.35237422,39.57172742,61.21062435,47.2646347,59.5527052,50.86088123,56.63421856,52.06260336,59.24291978,52.06692718,50.62923688,48.57668129,47.08400534,58.16871685,53.97488739,52.16302784,37.34151545,51.65042344,55.20854158,49.18768991,58.78793446,49.55349364,57.34627153,60.67041672,58.09124835,56.86359407,52.42720722,52.27341682,59.04476696,46.63506862,57.59405265,50.45458786,49.92446126,56.49806219,56.95007372,41.75606526,51.09714862,53.46731755
spectral_data.1748.57170364569,52.89664859,38.19096052,38.52380245,52.31972612,46.17393867,45.93403694,45.78026907,44.27673333,39.51310994,61.11287621,47.18242188,59.47272512,50.77915529,56.55456179,51.97698254,59.15517307,52.00133942,50.54715055,48.50519578,47.03638783,58.06342606,53.88114652,52.08626891,37.27081122,51.57205542,55.15625404,49.11683079,58.68307066,49.48415535,57.27238697,60.58169204,58.01834424,56.77960337,52.33153265,52.18469353,58.9585012,46.54986684,57.48920992,50.38828355,49.83573797,56.40209753,56.88590576,41.69122786,51.00454417,53.38571283
spectral_data.1744.41832816189,52.82656798,38.11744032,38.45998165,52.22468743,46.0889456,45.82731719,45.73298839,44.19977278,39.4571261,61.01923823,47.10248902,59.38829713,50.69814215,56.48580774,51.89024864,59.0715847,51.93405302,50.46214024,48.42948896,46.9908155,57.9595837,53.78713127,52.00514818,37.21032177,51.49104174,55.10663344,49.0450343,58.57901425,49.40484167,57.19619159,60.50210334,57.94644936,56.69358548,52.23209399,52.0951158,58.86627409,46.46585612,57.39477534,50.32816869,49.75047858,56.3150318,56.8257082,41.6194341,50.91504249,53.29638035
spectral_data.1740.28463691507,52.74261063,38.03263752,38.38379164,52.11203407,45.99085394,45.7085269,45.66198432,44.11079661,39.39010854,60.91492531,47.01206282,59.28303559,50.60505846,56.40831207,51.79008067,58.97498523,51.84421446,50.35987803,48.33759004,46.92880434,57.84598292,53.68336575,51.90765257,37.15073042,51.38994525,55.03287293,48.95764436,58.4663108,49.29990622,57.10155185,60.41549418,57.85754469,56.59244139,52.11925912,51.99204373,58.75311859,46.37504199,57.30031969,50.25845896,49.6557146,56.22825056,56.74964996,41.5294012,50.81937796,53.18733621
spectral_data.1736.17049030076,52.63346691,37.93490032,38.29142623,51.98088861,45.87594669,45.58070743,45.56006136,44.00476903,39.30420802,60.78856653,46.9023443,59.15062272,50.49301721,56.30520224,51.6684375,58.85278736,51.72333757,50.23517079,48.2243027,46.8406581,57.71423543,53.56409718,51.78919817,37.08270213,51.26224401,54.9220337,48.84855183,58.33840554,49.16919382,56.98312969,60.30719847,57.74141828,56.47008683,51.9889882,51.86869943,58.61422359,46.27053577,57.19390676,50.16767947,49.54390628,56.13003501,56.64503971,41.42026541,50.71081163,53.05687291
spectral_data.1732.07575003153,52.49991487,37.82856956,38.18631846,51.83868299,45.74756106,45.45036229,45.43368929,43.88500997,39.20156974,60.63876853,46.77360667,58.99616224,50.36445033,56.17249007,51.52596703,58.70375207,51.57767101,50.09381103,48.09297988,46.72965954,57.56370715,53.43038116,51.65421424,37.00357632,51.11412451,54.7795248,48.7222652,58.19547438,49.02444772,56.84673604,60.17442952,57.60068644,56.33051422,51.84509888,51.72784836,58.45570234,46.15118514,57.0713862,50.05541633,49.41792312,56.0144631,56.51311412,41.29996065,50.58967153,52.91286917
spectral_data.1728.00027912144,52.35463132,37.72283788,38.07850976,51.69818296,45.61525005,45.32571604,45.30053181,43.76227238,39.09337621,60.47490779,46.63562036,58.83425632,50.2300474,56.02008415,51.37305922,58.53891801,51.42567721,49.95041836,47.9551004,46.61043125,57.40246694,53.29002006,51.51520466,36.91755106,50.96191833,54.62602273,48.59173299,58.04462498,48.88425181,56.7060788,60.0280841,57.45024333,56.18692095,51.69897522,51.58162716,58.29290494,46.02323239,56.93825793,49.9326022,49.29011305,55.88457753,56.36903295,41.18228243,50.46365553,52.77042444
spectral_data.1723.94394187084,52.21598931,37.62784835,37.98051959,51.57143859,45.49077821,45.21353353,45.18092916,43.64972891,38.99421454,60.31292142,46.503532,58.68227992,50.10343008,55.86646903,51.2261073,58.37662947,51.2889266,49.82144311,47.82579077,46.50119591,57.24400825,53.15429305,51.38768038,36.83297048,50.82436325,54.48658809,48.47178933,57.89697619,48.76457068,56.5751833,59.8868275,57.30961601,56.05506929,51.56445484,51.44602136,58.14302741,45.89812958,56.80619264,49.81569005,49.17580235,55.75105724,56.23405048,41.08009193,50.3439147,52.64495364
spectral_data.1719.90660385125,52.0987974,37.55018714,37.90197052,51.46441244,45.38324761,45.11662367,45.08827459,43.55651446,38.91479906,60.1678465,46.39088684,58.55251789,49.99451756,55.72914772,51.10046411,58.23394584,51.18162722,49.71711036,47.71723821,46.41427579,57.10127596,53.03294741,51.28341201,36.75743375,50.71352139,54.37770457,48.37154638,57.76249712,48.670963,56.4610671,59.76718216,57.1934624,55.94568434,51.45175568,51.33361771,58.01741447,45.7878145,56.68661839,49.71817802,49.08519996,55.62703239,56.12465308,40.99907257,50.23930543,52.54477035
spectral_data.1715.88813189054,52.00637998,37.48937569,37.84479906,51.37398221,45.29465904,45.03224481,45.02255563,43.4825816,38.85606965,60.04608127,46.30273583,58.44636146,49.90443611,55.61553639,51.00303434,58.11805969,51.10328604,49.63617364,47.63276525,46.34938951,56.98027226,52.9293652,51.20489847,36.69330038,50.62884834,54.29895773,48.28966943,57.64507956,48.59599462,56.36032545,59.67336083,57.10341353,55.8581233,51.36167398,51.24683317,57.91565656,45.6985278,56.58351843,49.64296522,49.01718849,55.52076399,56.04369399,40.93477596,50.1513094,52.46673269
